name,param,Sharpe_train,Sharpe_test,Gap_Sharpe,Sortino_train,Sortino_test,Gap_Sortino,MaxDD_train,MaxDD_test,Gap_MaxDD,AvgDD_train,AvgDD_test,Gap_AvgDD,asset
10th,279,-0.460175275547078,0.6382862615549962,1.0984615371020743,-0.6652969119804347,0.9837381788417942,1.6490350908222289,-60.1317187350964,-16.5277165499515,43.6040021851449,-34.75431253283788,-6.976604246863843,27.777708285974036,CC
20th,255,-0.512822894009478,0.11714655334694848,0.6299694473564265,-0.7137627177632945,0.1822295500355017,0.8959922677987961,-63.155032484563854,-28.016312640743678,35.138719843820176,-40.893093660794555,-15.110334336228561,25.782759324565994,CC
30th,223,-0.42810445338728664,-0.0507867881757348,0.37731766521155186,-0.5927672210440972,-0.07918591559924325,0.5135813054448539,-58.180875274158836,-36.77930411927346,21.401571154885374,-38.83158305242962,-22.083018337709795,16.748564714719826,CC
40th,349,-0.10376762725985485,0.5650772516273471,0.668844878887202,-0.14891866102898912,0.8541435087031479,1.0030621697321371,-37.765671017998045,-21.977527835508504,15.788143182489542,-20.07090009414575,-10.926943824426663,9.143956269719085,CC
50th,217,-0.6223218454966802,0.4862860544004194,1.1086078998970996,-0.8638229546427675,0.7588310318325898,1.6226539864753573,-70.04075445245401,-24.237127914663027,45.80362653779098,-47.98072914380669,-11.591886579153261,36.38884256465343,CC
60th,62,-0.3619433161894529,0.2859230286444774,0.6478663448339304,-0.5022487080373571,0.46977113099058476,0.9720198390279419,-57.95703590335557,-29.313655077459945,28.643380825895623,-42.73448814276446,-17.50572102655326,25.228767116211202,CC
70th,128,-0.2128991286112045,0.6376850258717665,0.850584154482971,-0.3024069317169469,1.0533945782008751,1.355801509917822,-52.3148894094848,-18.487633010448178,33.82725639903662,-39.266809121599984,-8.952853991304115,30.313955130295867,CC
80th,168,-0.311762046271673,0.35956609398072015,0.6713281402523932,-0.4381239408040891,0.5785771712332636,1.0167011120373526,-48.134678149637736,-28.14860716971147,19.986070979926264,-31.142728281927212,-16.683291498297343,14.459436783629869,CC
90th,92,-0.0942835989696241,0.13729278368550218,0.23157638265512628,-0.13294678881856375,0.21839583772740592,0.3513426265459697,-32.067966711852556,-35.24294462794122,-3.1749779160886646,-18.27425379748073,-20.756330341282077,-2.482076543801348,CC
ERM_max,327,-0.11731376047994738,0.9034497462759432,1.0207635067558907,-0.1690652109029709,1.4066388073427267,1.5757040182456976,-27.31697758090664,-13.60693700416996,13.71004057673668,-15.480116678583864,-3.9719383479433894,11.508178330640474,CC
10th,67,0.7947096339218725,0.0662148965541303,-0.7284947373677423,1.2063950273087838,0.1045426254221879,-1.1018524018865958,-30.89554543497507,-21.195895737715286,9.699649697259783,-9.607680832207425,-10.850385251944685,-1.2427044197372599,DA
20th,43,0.7435663103538321,-0.016988416895190667,-0.7605547272490228,1.1188433893185172,-0.02674174160223692,-1.145585130920754,-24.226839522392808,-23.03164028940776,1.195199232985047,-5.819453184925373,-14.033169775937138,-8.213716591011764,DA
30th,186,0.6999289762681944,-0.9221036547873167,-1.622032631055511,1.0235637334662635,-1.3388053334881316,-2.362369066954395,-29.20244762846146,-35.35191739632414,-6.14946976786268,-8.056998676751551,-19.087415685512752,-11.030417008761201,DA
40th,90,0.7306814523569555,-0.32574196202247924,-1.0564234143794347,1.0885938638681751,-0.4866528049059903,-1.5752466687741653,-27.81193733788594,-20.294627593141858,7.517309744744082,-9.310552957824967,-8.691713127098703,0.6188398307262641,DA
50th,143,0.9403748274821185,0.2810847793247142,-0.6592900481574043,1.3908253092254321,0.42597174266360704,-0.9648535665618251,-18.72627649125421,-12.482064863452557,6.244211627801654,-5.796860373762059,-5.322641988497572,0.47421838526448745,DA
60th,221,0.766559205379431,-0.20732940081706724,-0.9738886061964982,1.1211498107755262,-0.2975226721919136,-1.4186724829674398,-22.80659799732834,-26.15852513660275,-3.3519271392744123,-7.128985872818252,-11.791534497166303,-4.662548624348052,DA
70th,277,0.21276992240363746,-0.860675646281665,-1.0734455686853024,0.30252198003383907,-1.2680216217025972,-1.5705436017364363,-29.616130234404547,-34.01427025287743,-4.398140018472883,-9.985511536579388,-19.917079795524632,-9.931568258945244,DA
80th,288,0.15746160079682975,-0.7368937990552229,-0.8943553998520526,0.22752799423898754,-1.1048564173983813,-1.3323844116373689,-38.07798923392202,-30.679256807225187,7.3987324266968315,-11.21092398123999,-18.70697367650295,-7.496049695262961,DA
90th,295,0.19581629617868368,-1.2373037093493502,-1.4331200055280338,0.2807509887674031,-1.845331652317317,-2.1260826410847202,-34.68320687184324,-39.52670213694211,-4.843495265098873,-11.452592717623828,-28.093744317371716,-16.641151599747886,DA
ERM_max,22,0.9882504348337608,-0.23476733567933541,-1.2230177705130962,1.5177785368346897,-0.373948374540215,-1.8917269113749047,-15.243675297108773,-26.93484425886816,-11.691168961759388,-4.800817991626136,-11.421953501814693,-6.621135510188557,DA
10th,375,0.12532636174379994,0.200181596999505,0.07485523525570506,0.1852481633350132,0.27528877171557786,0.09004060838056466,-33.91860617907702,-21.03044557178716,12.888160607289858,-14.210003435276835,-8.407698934837535,5.8023045004393,GI
20th,374,0.23019402862574653,0.21162876709971043,-0.018565261526036103,0.34262183980493743,0.2907910378626547,-0.051830801942282734,-30.13777367802365,-20.645648284921727,9.492125393101922,-13.503999712731291,-8.295021786264419,5.208977926466872,GI
30th,298,0.05365851067401233,0.20139686985803149,0.14773835918401915,0.08036999037955853,0.2798985879983417,0.1995285976187832,-30.069362708551783,-20.36053998081663,9.708822727735154,-14.312313285421313,-7.811924238567096,6.500389046854217,GI
40th,293,0.026584825601398476,0.2179182168243386,0.19133339122294013,0.03993145857826654,0.3014203416452353,0.26148888306696877,-39.203567017704955,-20.82344376857569,18.380123249129266,-15.422944296535047,-7.7402665267683215,7.682677769766725,GI
50th,184,0.04867212948965854,0.7485841844783785,0.69991205498872,0.07705815378348128,0.9841833344915963,0.9071251807081151,-43.85311618234275,-18.523470355488904,25.32964582685385,-17.845347737854887,-4.049554063468232,13.795793674386655,GI
60th,144,0.11340360727923739,0.7330815373197691,0.6196779300405317,0.17541635041380976,0.9811726591941384,0.8057563087803287,-35.864277098368,-16.82754058936158,19.03673650900642,-13.819092967419005,-3.8604575156352885,9.958635451783717,GI
